year,month,day,hour,air_temp[C]_scale_10,dew_point_temp[C]_scale_10,wind_direction[degrees],wind_speed_rate[meters.per.second]_scale_10,coverage_code,precipitation[millimeters]_1Hour,precipitation[millimeters]_6Hour
2017,10,17,12,-8,-8,0,0,0,-9999,-9999
2017,10,17,13,15,15,0,0,0,-9999,-9999
2017,10,17,14,62,21,0,0,0,-9999,-9999
2017,10,17,15,85,1,90,15,0,-9999,-9999
2017,10,17,16,113,-1,90,15,0,-9999,-9999
2017,10,17,17,127,-23,0,0,0,-9999,-9999
2017,10,17,18,147,8,90,15,0,-9999,-9999
2017,10,17,19,148,19,110,15,0,-9999,-9999
2017,10,17,20,142,43,100,21,0,-9999,-9999
2017,10,17,21,136,38,120,15,0,-9999,-9999
2017,10,17,22,119,43,140,15,0,-9999,-9999
2017,10,17,23,101,39,0,0,0,-9999,-9999
2017,10,18,0,68,40,0,0,0,-9999,-9999
2017,10,18,1,51,40,0,0,0,-9999,-9999
2017,10,18,2,41,41,0,0,0,-9999,-9999
2017,10,18,3,36,36,0,0,0,-9999,-9999
2017,10,18,4,28,28,0,0,0,-9999,-9999
2017,10,18,5,20,20,0,0,0,-9999,-9999
2017,10,18,6,18,18,0,0,0,-9999,-9999
2017,10,18,7,15,15,0,0,0,-9999,-9999
2017,10,18,8,6,6,0,0,0,-9999,-9999
2017,10,18,9,5,5,0,0,0,-9999,-9999
2017,10,18,10,0,0,0,0,0,-9999,-9999
2017,10,18,11,0,0,0,0,0,-9999,-9999
2017,10,18,12,0,0,0,0,0,-9999,-9999
2017,10,18,13,21,21,0,0,0,-9999,-9999
2017,10,18,14,63,29,0,0,0,-9999,-9999
2017,10,18,15,107,50,0,0,0,-9999,-9999
2017,10,18,16,141,51,130,15,0,-9999,-9999
2017,10,18,17,148,45,90,21,0,-9999,-9999
2017,10,18,18,154,43,120,26,0,-9999,-9999
2017,10,18,19,160,39,100,15,0,-9999,-9999
2017,10,18,20,153,49,100,15,0,-9999,-9999
2017,10,18,21,150,49,140,36,0,-9999,-9999
2017,10,18,22,124,48,140,21,0,-9999,-9999
2017,10,18,23,111,47,0,0,0,-9999,-9999
2017,10,19,0,79,50,0,0,0,-9999,-9999
2017,10,19,1,66,55,0,0,0,-9999,-9999
2017,10,19,2,55,55,0,0,0,-9999,-9999
2017,10,19,3,45,44,0,0,0,-9999,-9999
2017,10,19,4,48,48,0,0,0,-9999,-9999
2017,10,19,5,38,38,0,0,0,-9999,-9999
2017,10,19,6,30,30,0,0,0,-9999,-9999
2017,10,19,7,20,20,0,0,0,-9999,-9999
2017,10,19,8,15,15,0,0,0,-9999,-9999
2017,10,19,9,4,4,0,0,0,-9999,-9999
2017,10,19,10,1,1,0,0,0,-9999,-9999
2017,10,19,11,-2,-2,0,0,0,-9999,-9999
2017,10,19,12,-2,-2,0,0,0,-9999,-9999
2017,10,19,13,16,16,0,0,0,-9999,-9999
2017,10,19,14,78,58,0,0,0,-9999,-9999
2017,10,19,15,147,-3,290,51,0,-9999,-9999
2017,10,19,16,169,-5,280,46,0,-9999,-9999
2017,10,19,17,184,-12,270,46,0,-9999,-9999
2017,10,19,18,192,-18,280,46,0,-9999,-9999
2017,10,19,19,197,-34,300,31,0,-9999,-9999
2017,10,19,20,200,-53,280,51,0,-9999,-9999
2017,10,19,21,200,-86,300,31,0,-9999,-9999
2017,10,19,22,190,-61,280,26,0,-9999,-9999
2017,10,19,23,135,3,0,0,0,-9999,-9999
2017,10,20,0,87,26,0,0,9,-9999,-9999
2017,10,20,1,84,25,0,0,0,-9999,-9999
2017,10,20,2,69,26,0,0,0,-9999,-9999
2017,10,20,3,76,29,0,0,0,-9999,-9999
2017,10,20,4,73,31,0,0,0,-9999,-9999
2017,10,20,5,61,31,0,0,0,-9999,-9999
2017,10,20,6,43,42,0,0,9,-9999,-9999
2017,10,20,7,50,43,0,0,0,-9999,-9999
2017,10,20,8,38,38,0,0,0,-9999,-9999
2017,10,20,9,28,28,0,0,0,-9999,-9999
2017,10,20,10,34,26,0,0,0,-9999,-9999
2017,10,20,11,20,17,0,0,9,-9999,-9999
2017,10,20,12,16,16,0,0,0,-9999,-9999
2017,10,20,13,54,20,0,0,0,-9999,-9999
2017,10,20,14,139,10,280,41,0,-9999,-9999
2017,10,20,15,162,1,300,31,0,-9999,-9999
2017,10,20,16,198,-20,280,31,0,-9999,-9999
2017,10,20,17,211,-11,290,26,0,-9999,-9999
2017,10,20,18,222,-7,340,15,0,-9999,-9999
2017,10,20,19,233,6,270,31,0,-9999,-9999
2017,10,20,20,201,54,110,15,0,-9999,-9999
2017,10,20,21,195,53,130,21,0,-9999,-9999
2017,10,20,22,185,30,180,21,0,-9999,-9999
2017,10,20,23,154,42,0,0,0,-9999,-9999
2017,10,21,0,124,51,0,0,0,-9999,-9999
2017,10,21,1,90,53,0,0,0,-9999,-9999
2017,10,21,2,81,51,0,0,0,-9999,-9999
2017,10,21,3,76,49,0,0,0,-9999,-9999
2017,10,21,4,57,56,0,0,0,-9999,-9999
2017,10,21,5,53,53,0,0,0,-9999,-9999
2017,10,21,6,47,47,0,0,0,-9999,-9999
2017,10,21,7,39,39,0,0,0,-9999,-9999
2017,10,21,8,39,39,0,0,0,-9999,-9999
2017,10,21,9,36,36,0,0,0,-9999,-9999
2017,10,21,10,30,30,0,0,0,-9999,-9999
2017,10,21,11,26,26,0,0,0,-9999,-9999
2017,10,21,12,18,18,0,0,0,-9999,-9999
2017,10,21,13,44,44,0,0,0,-9999,-9999
2017,10,21,14,88,60,0,0,0,-9999,-9999
2017,10,21,15,139,65,0,0,0,-9999,-9999
2017,10,21,16,185,45,0,0,0,-9999,-9999
2017,10,21,17,200,58,120,21,0,-9999,-9999
2017,10,21,18,209,52,130,41,0,-9999,-9999
2017,10,21,19,206,56,150,31,0,-9999,-9999
2017,10,21,20,200,43,180,21,0,-9999,-9999
2017,10,21,21,186,64,160,21,0,-9999,-9999
2017,10,21,22,167,63,130,15,0,-9999,-9999
2017,10,21,23,138,70,0,0,0,-9999,-9999
2017,10,22,0,115,70,0,0,0,-9999,-9999
2017,10,22,1,97,70,0,0,0,-9999,-9999
2017,10,22,2,82,76,0,0,0,-9999,-9999
2017,10,22,3,81,78,0,0,0,-9999,-9999
2017,10,22,4,72,72,0,0,0,-9999,-9999
2017,10,22,5,67,67,0,0,0,-9999,-9999
2017,10,22,6,63,63,0,0,0,-9999,-9999
2017,10,22,7,57,57,0,0,0,-9999,-9999
2017,10,22,8,55,55,0,0,9,-9999,-9999
2017,10,22,9,43,43,0,0,0,-9999,-9999
2017,10,22,10,42,42,0,0,0,-9999,-9999
2017,10,22,11,47,47,0,0,0,-9999,-9999
2017,10,22,12,36,36,0,0,0,-9999,-9999
2017,10,22,13,59,59,0,0,0,-9999,-9999
2017,10,22,14,102,85,0,0,0,-9999,-9999
2017,10,22,15,155,76,210,31,0,-9999,-9999
2017,10,22,16,173,89,130,26,0,-9999,-9999
2017,10,22,17,183,81,150,62,0,-9999,-9999
2017,10,22,18,186,97,150,15,0,-9999,-9999
2017,10,22,19,177,99,160,21,-9999,-9999,-9999
2017,10,22,20,177,101,140,41,-9999,-9999,-9999
2017,10,22,21,170,102,0,0,4,-9999,-9999
2017,10,22,22,160,104,140,41,4,-9999,-9999
2017,10,22,23,146,105,120,15,-9999,-9999,-9999
2017,10,23,0,138,102,110,15,-9999,-9999,-9999
2017,10,23,1,131,102,130,26,-9999,-9999,-9999
2017,10,23,2,147,105,0,0,-9999,-9999,-9999
2017,10,23,3,152,105,120,21,-9999,-9999,-9999
2017,10,23,4,146,116,140,31,-9999,-9999,-9999
2017,10,23,5,140,140,130,41,-9999,5,-9999
2017,10,23,6,140,140,130,36,-9999,25,30
2017,10,23,7,142,142,110,31,-9999,28,-9999
2017,10,23,8,137,137,120,31,-9999,25,-9999
2017,10,23,9,136,136,110,26,-9999,23,-9999
2017,10,23,10,136,136,110,26,-9999,48,-9999
2017,10,23,11,135,135,120,21,-9999,81,-9999
2017,10,23,12,136,136,110,21,-9999,79,284
2017,10,23,13,140,140,130,15,-9999,76,-9999
2017,10,23,14,155,155,140,67,-9999,10,-9999
2017,10,23,15,160,160,150,77,-9999,30,-9999
2017,10,23,16,164,164,140,67,-9999,107,-9999
2017,10,23,17,165,165,140,62,-9999,36,-9999
2017,10,23,18,168,165,160,113,4,64,330
2017,10,23,19,170,170,140,82,4,43,-9999
2017,10,23,20,168,168,190,26,-9999,104,-9999
2017,10,23,21,149,149,290,46,-9999,554,-9999
2017,10,23,22,139,134,260,31,4,3,-9999
2017,10,23,23,130,122,240,26,0,-9999,-9999
2017,10,24,0,118,117,300,21,0,-9999,704
2017,10,24,1,119,112,320,21,4,-9999,-9999
2017,10,24,2,110,97,300,51,4,-9999,-9999
2017,10,24,3,108,75,320,57,4,-9999,-9999
2017,10,24,4,106,83,300,46,-9999,-9999,-9999
2017,10,24,5,100,91,300,46,-9999,-9999,-9999
2017,10,24,6,98,70,280,41,-9999,-9999,-9999
2017,10,24,7,95,57,290,82,-9999,-9999,-9999
2017,10,24,8,86,46,300,82,4,-9999,-9999
2017,10,24,9,78,42,300,46,-9999,-9999,-9999
2017,10,24,10,70,40,320,36,0,-9999,-9999
2017,10,24,11,67,38,330,15,4,-9999,-9999
2017,10,24,12,63,35,280,41,0,-9999,-9999
2017,10,24,13,84,13,0,0,0,-9999,-9999
2017,10,24,14,102,15,280,41,0,-9999,-9999
2017,10,24,15,116,26,310,26,0,-9999,-9999
2017,10,24,16,139,30,290,26,0,-9999,-9999
2017,10,24,17,134,32,320,46,4,-9999,-9999
2017,10,24,18,120,41,330,57,-9999,-9999,-9999
2017,10,24,19,133,4,320,72,0,-9999,-9999
2017,10,24,20,134,-25,300,77,0,-9999,-9999
2017,10,24,21,130,-15,300,62,0,-9999,-9999
2017,10,24,22,116,-8,300,46,0,-9999,-9999
2017,10,24,23,97,-4,290,41,0,-9999,-9999
2017,10,25,0,88,-2,300,46,0,-9999,-9999
2017,10,25,1,80,-1,280,62,4,-9999,-9999
2017,10,25,2,73,0,290,51,0,-9999,-9999
2017,10,25,3,66,-1,290,57,0,-9999,-9999
2017,10,25,4,62,-5,270,36,0,-9999,-9999
2017,10,25,5,56,-7,290,41,0,-9999,-9999
2017,10,25,6,52,-12,290,57,0,-9999,-9999
2017,10,25,7,46,-13,290,46,0,-9999,-9999
2017,10,25,8,40,-12,300,41,0,-9999,-9999
2017,10,25,9,35,-10,310,26,0,-9999,-9999
2017,10,25,10,27,-10,320,21,0,-9999,-9999
2017,10,25,11,29,-10,0,0,0,-9999,-9999
2017,10,25,12,30,-5,300,36,4,-9999,-9999
2017,10,25,13,43,0,300,36,-9999,-9999,-9999
2017,10,25,14,46,0,290,41,-9999,-9999,-9999
2017,10,25,15,49,-2,290,62,-9999,-9999,-9999
2017,10,25,16,55,-8,300,51,-9999,-9999,-9999
2017,10,25,17,49,-10,290,57,-9999,-9999,-9999
2017,10,25,18,42,-2,270,46,-9999,-9999,-9999
2017,10,25,19,45,-5,280,15,-9999,-9999,-9999
2017,10,25,20,47,-8,300,36,-9999,-9999,-9999
2017,10,25,21,47,-11,280,51,-9999,-9999,-9999
2017,10,25,22,45,-6,300,57,-9999,-9999,-9999
2017,10,25,23,42,-5,310,21,-9999,-9999,-9999
2017,10,26,0,40,-5,300,31,4,-9999,-9999
2017,10,26,1,37,-5,330,36,4,-9999,-9999
2017,10,26,2,37,-5,290,21,4,-9999,-9999
2017,10,26,3,38,-2,0,0,-9999,-9999,-9999
2017,10,26,4,40,0,290,46,-9999,-9999,-9999
2017,10,26,5,38,-9,300,36,-9999,-9999,-9999
2017,10,26,6,32,-25,330,41,-9999,-9999,-9999
2017,10,26,7,28,-26,10,21,-9999,-9999,-9999
2017,10,26,8,26,-27,0,0,4,-9999,-9999
2017,10,26,9,20,-28,250,15,0,-9999,-9999
2017,10,26,10,16,-25,290,41,0,-9999,-9999
2017,10,26,11,12,-22,280,57,0,-9999,-9999
2017,10,26,12,5,-21,310,26,0,-9999,-9999
2017,10,26,13,25,-21,300,41,0,-9999,-9999
2017,10,26,14,39,-24,290,46,0,-9999,-9999
2017,10,26,15,56,-28,310,62,0,-9999,-9999
2017,10,26,16,82,-39,320,77,0,-9999,-9999
2017,10,26,17,103,-40,300,57,0,-9999,-9999
2017,10,26,18,115,-39,300,57,0,-9999,-9999
2017,10,26,19,128,-30,290,51,0,-9999,-9999
2017,10,26,20,127,-33,320,51,0,-9999,-9999
2017,10,26,21,124,-28,320,31,0,-9999,-9999
2017,10,26,22,115,-21,300,36,0,-9999,-9999
2017,10,26,23,92,-3,0,0,0,-9999,-9999
2017,10,27,0,51,4,0,0,0,-9999,-9999
2017,10,27,1,38,7,0,0,0,-9999,-9999
2017,10,27,2,31,10,0,0,0,-9999,-9999
2017,10,27,3,30,2,0,0,0,-9999,-9999
2017,10,27,8,6,6,0,0,0,-9999,-9999
2017,10,27,9,0,0,0,0,0,-9999,-9999
2017,10,27,10,-3,-3,0,0,0,-9999,-9999
2017,10,27,11,-5,-5,0,0,0,-9999,-9999
2017,10,27,12,0,0,0,0,0,-9999,-9999
2017,10,27,13,16,16,0,0,0,-9999,-9999
2017,10,27,14,61,33,0,0,0,-9999,-9999
2017,10,27,15,114,42,0,0,0,-9999,-9999
2017,10,27,16,176,30,220,31,0,-9999,-9999
2017,10,27,17,183,15,200,21,0,-9999,-9999
2017,10,27,18,187,22,170,21,0,-9999,-9999
2017,10,27,19,175,40,220,57,0,-9999,-9999
2017,10,27,20,163,51,130,36,0,-9999,-9999
2017,10,27,21,152,54,170,31,0,-9999,-9999
2017,10,27,22,136,54,160,31,0,-9999,-9999
2017,10,27,23,118,49,110,26,0,-9999,-9999
2017,10,28,0,105,48,0,0,0,-9999,-9999
2017,10,28,1,101,52,0,0,0,-9999,-9999
2017,10,28,2,94,48,0,0,0,-9999,-9999
2017,10,28,3,107,47,0,0,0,-9999,-9999
2017,10,28,4,89,46,0,0,0,-9999,-9999
2017,10,28,5,84,46,0,0,0,-9999,-9999
2017,10,28,6,97,46,0,0,0,-9999,-9999
2017,10,28,7,94,46,70,15,0,-9999,-9999
2017,10,28,8,83,45,160,15,0,-9999,-9999
2017,10,28,9,88,43,120,15,4,-9999,-9999
2017,10,28,10,80,45,0,0,0,-9999,-9999
2017,10,28,11,88,52,170,21,0,-9999,-9999
2017,10,28,12,91,62,0,0,4,-9999,-9999
2017,10,28,13,96,68,290,15,-9999,-9999,-9999
2017,10,28,14,98,75,0,0,-9999,-9999,-9999
2017,10,28,15,97,87,0,0,-9999,-9999,-9999
2017,10,28,16,96,94,0,0,-9999,-9999,-9999
2017,10,28,17,97,97,0,0,-9999,3,-9999
2017,10,28,18,95,95,0,0,-9999,13,15
2017,10,28,19,100,100,120,21,-9999,23,-9999
2017,10,28,20,105,105,150,36,-9999,13,-9999
2017,10,28,21,110,105,200,21,4,8,-9999
2017,10,28,22,113,110,180,21,0,48,-9999
2017,10,28,23,113,113,0,0,4,20,-9999
2017,10,29,0,111,111,280,26,-9999,127,244
2017,10,29,1,104,104,270,21,-9999,61,-9999
2017,10,29,2,107,97,0,0,-9999,23,-9999
2017,10,29,3,100,99,250,31,4,10,-9999
2017,10,29,4,106,102,200,21,0,23,-9999
2017,10,29,5,112,111,230,21,4,23,-9999
2017,10,29,6,65,65,280,31,-9999,64,206
2017,10,29,7,50,50,270,62,-9999,28,-9999
2017,10,29,8,42,42,290,31,-9999,5,-9999
2017,10,29,9,35,35,280,57,-9999,-9999,-9999
2017,10,29,10,27,27,280,57,-9999,3,-9999
2017,10,29,11,22,22,290,67,-9999,-9999,-9999
2017,10,29,12,15,15,290,62,-9999,-9999,36
2017,10,29,13,12,12,300,57,-9999,-9999,-9999
2017,10,29,14,11,11,290,62,-9999,-9999,-9999
2017,10,29,15,19,9,290,77,-9999,-9999,-9999
2017,10,29,16,15,0,300,77,-9999,-9999,-9999
2017,10,29,17,12,1,300,93,-9999,-9999,-9999
2017,10,29,18,15,-13,300,98,4,-9999,-9999
2017,10,29,19,5,-24,300,62,-9999,-9999,-9999
2017,10,29,20,3,-24,300,93,-9999,-9999,-9999
2017,10,29,21,-1,-34,310,88,-9999,-9999,-9999
2017,10,29,22,-2,-41,310,72,-9999,-9999,-9999
2017,10,29,23,-5,-36,310,108,-9999,-9999,-9999
2017,10,30,0,-11,-45,300,118,-9999,-9999,-9999
2017,10,30,1,-12,-50,320,113,-9999,-9999,-9999
2017,10,30,2,-12,-50,320,98,-9999,-9999,-9999
2017,10,30,3,-15,-47,310,88,-9999,-9999,-9999
2017,10,30,4,-15,-50,310,88,-9999,-9999,-9999
2017,10,30,5,-16,-50,310,77,-9999,-9999,-9999
2017,10,30,6,-21,-47,310,93,-9999,-9999,-9999
2017,10,30,7,-23,-47,340,57,-9999,-9999,-9999
2017,10,30,8,-25,-54,310,41,-9999,-9999,-9999
2017,10,30,9,-27,-56,330,57,-9999,-9999,-9999
2017,10,30,10,-26,-55,320,46,-9999,-9999,-9999
2017,10,30,11,-25,-55,360,41,-9999,-9999,-9999
2017,10,30,12,-25,-60,310,72,4,-9999,-9999
2017,10,30,13,-17,-52,290,93,4,-9999,-9999
2017,10,30,14,-12,-49,280,82,0,-9999,-9999
2017,10,30,15,5,-48,290,72,0,-9999,-9999
2017,10,30,16,39,-56,300,57,0,-9999,-9999
2017,10,30,17,64,-79,300,62,0,-9999,-9999
2017,10,30,18,87,-72,310,67,0,-9999,-9999
2017,10,30,19,103,-67,300,57,0,8,-9999
2017,10,30,20,113,-56,310,62,0,-9999,-9999
2017,10,30,21,121,-38,270,15,0,-9999,-9999
2017,10,30,22,111,-20,230,15,0,-9999,-9999
2017,10,30,23,89,-40,250,21,0,-9999,-9999
2017,10,31,0,50,-12,0,0,0,-9999,8
2017,10,31,1,29,-2,0,0,0,-9999,-9999
2017,10,31,2,25,-2,0,0,0,-9999,-9999
2017,10,31,3,19,-10,0,0,0,-9999,-9999
2017,10,31,4,43,-9,280,41,0,-9999,-9999
2017,10,31,5,85,-9,290,31,0,-9999,-9999
2017,10,31,6,90,-1,300,57,0,-9999,-9999
2017,10,31,7,90,0,290,46,0,-9999,-9999
2017,10,31,8,88,1,290,62,0,-9999,-9999
2017,10,31,9,80,3,280,57,0,-9999,-9999
2017,10,31,10,76,7,280,62,0,-9999,-9999
2017,10,31,11,70,13,270,72,0,-9999,-9999
2017,10,31,12,62,15,290,77,0,-9999,-9999
2017,10,31,13,57,15,280,77,0,-9999,-9999
2017,10,31,14,65,13,280,82,0,-9999,-9999
2017,10,31,15,81,16,290,67,0,-9999,-9999
2017,10,31,16,104,19,290,82,0,-9999,-9999
2017,10,31,17,125,18,310,51,0,-9999,-9999
2017,10,31,18,137,11,290,46,0,-9999,-9999
2017,10,31,19,144,9,300,62,0,-9999,-9999
2017,10,31,20,148,10,270,36,0,-9999,-9999
2017,10,31,21,146,11,300,36,0,-9999,-9999
2017,10,31,22,135,13,300,26,0,-9999,-9999
2017,10,31,23,113,23,0,0,0,-9999,-9999
2017,11,1,0,73,29,0,0,0,-9999,-9999
2017,11,1,1,55,30,0,0,0,-9999,-9999
2017,11,1,2,53,30,0,0,0,-9999,-9999
2017,11,1,3,49,39,0,0,0,-9999,-9999
2017,11,1,4,38,35,0,0,0,-9999,-9999
2017,11,1,5,36,36,0,0,0,-9999,-9999
2017,11,1,6,26,26,0,0,0,-9999,-9999
2017,11,1,7,20,20,0,0,0,-9999,-9999
2017,11,1,8,16,16,0,0,0,-9999,-9999
2017,11,1,9,16,16,0,0,0,-9999,-9999
2017,11,1,10,10,10,0,0,0,-9999,-9999
2017,11,1,11,11,11,0,0,0,-9999,-9999
2017,11,1,12,15,15,0,0,0,-9999,-9999
2017,11,1,13,38,38,0,0,0,-9999,-9999
2017,11,1,14,71,50,0,0,0,-9999,-9999
2017,11,1,15,135,53,200,36,4,-9999,-9999
2017,11,1,16,132,53,210,15,4,-9999,-9999
2017,11,1,17,146,52,220,41,4,-9999,-9999
2017,11,1,18,144,55,140,15,4,-9999,-9999
2017,11,1,19,157,54,170,31,0,-9999,-9999
2017,11,1,20,147,54,190,21,0,-9999,-9999
2017,11,1,21,145,57,200,26,0,-9999,-9999
2017,11,1,22,135,54,190,26,0,-9999,-9999
2017,11,1,23,127,59,140,15,0,-9999,-9999
2017,11,2,0,120,65,0,0,0,-9999,-9999
2017,11,2,1,118,68,120,26,-9999,-9999,-9999
2017,11,2,2,122,66,0,0,-9999,-9999,-9999
2017,11,2,3,125,65,0,0,-9999,-9999,-9999
2017,11,2,4,123,63,20,15,-9999,-9999,-9999
2017,11,2,5,122,65,80,15,-9999,-9999,-9999
2017,11,2,6,124,67,0,0,-9999,-9999,-9999
2017,11,2,7,126,64,0,0,4,-9999,-9999
2017,11,2,8,125,62,0,0,-9999,-9999,-9999
2017,11,2,9,122,62,310,21,-9999,-9999,-9999
2017,11,2,10,115,67,0,0,0,-9999,-9999
2017,11,2,11,121,71,150,26,-9999,-9999,-9999
2017,11,2,12,127,71,0,0,4,-9999,-9999
2017,11,2,13,136,76,270,31,4,-9999,-9999
2017,11,2,14,146,82,0,0,4,-9999,-9999
2017,11,2,15,154,82,200,31,-9999,-9999,-9999
2017,11,2,16,160,80,180,21,-9999,-9999,-9999
2017,11,2,17,174,79,210,41,4,-9999,-9999
2017,11,2,18,189,92,170,36,0,-9999,-9999
2017,11,2,19,188,97,140,41,0,-9999,-9999
2017,11,2,20,186,98,230,21,4,-9999,-9999
2017,11,2,21,173,101,200,21,4,-9999,-9999
2017,11,2,22,166,95,220,15,0,-9999,-9999
2017,11,2,23,146,95,0,0,4,-9999,-9999
2017,11,3,0,129,93,0,0,0,-9999,-9999
2017,11,3,1,116,102,0,0,0,-9999,-9999
2017,11,3,2,114,102,0,0,0,-9999,-9999
2017,11,3,3,103,100,0,0,0,-9999,-9999
2017,11,3,4,91,90,0,0,0,-9999,-9999
2017,11,3,5,87,87,0,0,0,-9999,-9999
2017,11,3,6,82,82,0,0,0,-9999,-9999
2017,11,3,7,75,75,0,0,0,-9999,-9999
2017,11,3,8,71,71,0,0,0,-9999,-9999
2017,11,3,9,61,61,0,0,0,-9999,-9999
2017,11,3,10,63,63,0,0,0,-9999,-9999
2017,11,3,11,60,60,0,0,0,-9999,-9999
2017,11,3,12,60,60,150,15,4,-9999,-9999
2017,11,3,13,99,99,280,36,4,-9999,-9999
2017,11,3,14,145,100,290,31,4,-9999,-9999
2017,11,3,15,161,108,280,31,4,-9999,-9999
2017,11,3,16,170,118,300,72,4,-9999,-9999
2017,11,3,17,178,121,310,46,-9999,-9999,-9999
2017,11,3,18,185,121,290,51,4,-9999,-9999
2017,11,3,19,195,124,310,62,4,-9999,-9999
2017,11,3,20,195,125,310,46,4,-9999,-9999
2017,11,3,21,188,126,290,36,4,-9999,-9999
2017,11,3,22,177,128,310,51,-9999,-9999,-9999
2017,11,3,23,160,134,280,36,-9999,-9999,-9999
2017,11,4,0,153,146,290,31,4,-9999,-9999
2017,11,4,1,152,145,0,0,4,-9999,-9999
2017,11,4,2,150,145,290,15,4,-9999,-9999
2017,11,4,3,144,142,0,0,4,-9999,-9999
2017,11,4,4,142,142,0,0,4,-9999,-9999
2017,11,4,5,132,132,0,0,-9999,3,-9999
2017,11,4,6,126,126,0,0,-9999,-9999,3
2017,11,4,7,126,126,0,0,-9999,-9999,-9999
2017,11,4,8,125,125,0,0,9,-9999,-9999
2017,11,4,9,130,130,0,0,4,8,-9999
2017,11,4,10,131,131,100,15,-9999,23,-9999
2017,11,4,11,134,134,100,21,-9999,170,-9999
2017,11,4,12,133,133,120,41,-9999,15,218
2017,11,4,13,132,132,100,21,-9999,5,-9999
2017,11,4,14,131,131,120,21,-9999,13,-9999
2017,11,4,15,134,134,130,21,-9999,5,-9999
2017,11,4,16,134,134,110,15,-9999,5,-9999
2017,11,4,17,126,126,110,21,-9999,3,-9999
2017,11,4,18,123,123,110,15,-9999,-9999,33
2017,11,4,19,125,125,120,15,-9999,-9999,-9999
2017,11,4,20,125,125,110,15,-9999,-9999,-9999
2017,11,4,21,125,125,140,26,-9999,-9999,-9999
2017,11,4,22,123,123,120,26,-9999,-9999,-9999
2017,11,4,23,115,115,130,26,-9999,-9999,-9999
2017,11,5,0,112,112,140,21,-9999,-9999,-9999
2017,11,5,1,110,110,0,0,-9999,-9999,-9999
2017,11,5,2,110,110,0,0,-9999,-9999,-9999
2017,11,5,3,108,108,0,0,-9999,-9999,-9999
2017,11,5,4,111,111,140,15,-9999,-9999,-9999
2017,11,5,5,102,102,0,0,4,-9999,-9999
2017,11,5,6,104,104,0,0,-9999,-9999,-9999
2017,11,5,7,107,107,0,0,-9999,-9999,-9999
2017,11,5,8,105,105,0,0,-9999,-9999,-9999
2017,11,5,9,121,121,0,0,-9999,-9999,-9999
2017,11,5,10,121,121,0,0,-9999,-9999,-9999
2017,11,5,11,104,104,0,0,-9999,-9999,-9999
2017,11,5,12,121,121,140,21,-9999,-9999,-9999
2017,11,5,13,125,125,0,0,-9999,-9999,-9999
2017,11,5,14,145,140,200,36,-9999,-9999,-9999
2017,11,5,15,145,137,210,15,4,-9999,-9999
2017,11,5,16,172,134,180,15,0,-9999,-9999
2017,11,5,17,200,127,0,0,-9999,-9999,-9999
2017,11,5,18,158,126,170,15,4,-9999,-9999
2017,11,5,19,162,127,150,21,-9999,-9999,-9999
2017,11,5,20,155,116,220,21,0,-9999,-9999
2017,11,5,21,147,116,170,46,0,-9999,-9999
2017,11,5,22,133,130,140,26,4,-9999,-9999
2017,11,5,23,126,125,160,15,-9999,-9999,-9999
2017,11,6,0,121,121,0,0,-9999,-9999,-9999
2017,11,6,1,125,125,210,21,-9999,-9999,-9999
2017,11,6,2,130,126,0,0,-9999,-9999,-9999
2017,11,6,3,132,126,0,0,-9999,-9999,-9999
2017,11,6,4,130,125,0,0,-9999,-9999,-9999
2017,11,6,5,138,120,310,21,0,-9999,-9999
2017,11,6,6,123,119,250,15,0,-9999,-9999
2017,11,6,7,135,122,0,0,0,-9999,-9999
2017,11,6,8,110,110,0,0,0,-9999,-9999
2017,11,6,9,102,102,0,0,0,-9999,-9999
2017,11,6,10,103,103,0,0,0,-9999,-9999
2017,11,6,11,106,106,0,0,0,-9999,-9999
2017,11,6,12,106,106,0,0,0,-9999,-9999
2017,11,6,13,110,110,0,0,0,-9999,-9999
2017,11,6,14,154,129,0,0,0,-9999,-9999
2017,11,6,15,172,107,310,26,4,-9999,-9999
2017,11,6,16,176,106,290,26,4,-9999,-9999
2017,11,6,17,181,113,280,41,-9999,-9999,-9999
2017,11,6,18,171,120,280,31,-9999,-9999,-9999
2017,11,6,19,155,151,280,21,-9999,-9999,-9999
2017,11,6,20,156,153,290,46,-9999,3,-9999
2017,11,6,21,161,149,290,15,-9999,-9999,-9999
2017,11,6,22,159,146,310,26,-9999,-9999,-9999
2017,11,6,23,152,145,0,0,-9999,-9999,-9999
2017,11,7,0,129,129,0,0,0,-9999,3
2017,11,7,1,118,118,130,15,0,-9999,-9999
2017,11,7,2,117,117,0,0,-9999,-9999,-9999
2017,11,7,3,126,126,300,26,4,-9999,-9999
2017,11,7,4,116,116,0,0,0,-9999,-9999
2017,11,7,5,111,111,0,0,-9999,-9999,-9999
2017,11,7,6,110,110,0,0,-9999,-9999,-9999
2017,11,7,7,116,116,0,0,4,-9999,-9999
2017,11,7,8,112,112,0,0,-9999,-9999,-9999
2017,11,7,9,110,110,0,0,-9999,-9999,-9999
2017,11,7,10,120,120,0,0,0,8,-9999
2017,11,7,11,125,125,0,0,-9999,5,-9999
2017,11,7,12,131,131,150,26,0,8,20
2017,11,7,13,130,130,190,15,9,20,-9999
2017,11,7,14,132,132,0,0,0,15,-9999
