Unnamed: 0,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted,index,sunrise,sunset,is_day,warm_enough,dry,flight_hour,cold_enough,concat3,concat_hour,num_month,month_concat,DHBFH
4392,2017,Jul,3,0.0,300,222,10171,250,26,4,0,-9999,1.0,2017Jul3,86.0,4392,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul30.086.0,7,2017730.0,0
4393,2017,Jul,3,1.0,272,222,10171,0,0,4,0,-9999,1.0,2017Jul3,80.96000000000002,4393,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul31.080.96000000000002,7,2017731.0,0
4394,2017,Jul,3,2.0,261,228,10175,0,0,4,0,-9999,1.0,2017Jul3,78.98,4394,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul32.078.98,7,2017732.0,0
4395,2017,Jul,3,3.0,256,228,10176,0,0,4,0,-9999,1.0,2017Jul3,78.08000000000001,4395,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul33.078.08000000000001,7,2017733.0,0
4396,2017,Jul,3,4.0,244,228,10174,0,0,4,0,-9999,1.0,2017Jul3,75.92,4396,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul34.075.92,7,2017734.0,0
4397,2017,Jul,3,5.0,239,228,10172,0,0,4,0,-9999,1.0,2017Jul3,75.02,4397,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul35.075.02,7,2017735.0,0
4398,2017,Jul,3,6.0,239,228,10171,250,15,6,0,-9999,1.0,2017Jul3,75.02,4398,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul36.075.02,7,2017736.0,0
4399,2017,Jul,3,7.0,228,222,10169,0,0,2,0,-9999,1.0,2017Jul3,73.03999999999998,4399,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul37.073.03999999999998,7,2017737.0,0
4400,2017,Jul,3,8.0,228,222,10169,0,0,2,0,-9999,1.0,2017Jul3,73.03999999999998,4400,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul38.073.03999999999998,7,2017738.0,12
4401,2017,Jul,3,9.0,222,217,10173,0,0,4,0,-9999,1.0,2017Jul3,71.96000000000002,4401,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul39.071.96000000000002,7,2017739.0,12
4402,2017,Jul,3,10.0,222,217,10174,0,0,-9999,0,-9999,1.0,2017Jul3,71.96000000000002,4402,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul310.071.96000000000002,7,20177310.0,12
4403,2017,Jul,3,11.0,222,217,10178,0,0,-9999,0,-9999,1.0,2017Jul3,71.96000000000002,4403,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul311.071.96000000000002,7,20177311.0,12
4404,2017,Jul,3,12.0,256,217,10180,0,0,6,0,-9999,1.0,2017Jul3,78.08000000000001,4404,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul312.078.08000000000001,7,20177312.0,12
4405,2017,Jul,3,13.0,278,194,10182,30,31,-9999,0,-9999,1.0,2017Jul3,82.03999999999998,4405,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul313.082.03999999999998,7,20177313.0,12
4406,2017,Jul,3,14.0,272,189,10183,0,0,-9999,0,-9999,1.0,2017Jul3,80.96000000000002,4406,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul314.080.96000000000002,7,20177314.0,12
4407,2017,Jul,3,15.0,294,194,10183,-9999,21,-9999,0,-9999,1.0,2017Jul3,84.92,4407,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul315.084.92,7,20177315.0,12
4408,2017,Jul,3,16.0,317,189,10180,290,21,-9999,0,-9999,1.0,2017Jul3,89.06,4408,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul316.089.06,7,20177316.0,12
4409,2017,Jul,3,17.0,322,189,10178,-9999,15,-9999,0,-9999,1.0,2017Jul3,89.96000000000002,4409,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul317.089.96000000000002,7,20177317.0,12
4410,2017,Jul,3,18.0,322,200,10175,-9999,15,6,0,-9999,1.0,2017Jul3,89.96000000000002,4410,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul318.089.96000000000002,7,20177318.0,12
4411,2017,Jul,3,19.0,328,194,10169,180,21,4,0,-9999,1.0,2017Jul3,91.04,4411,6.03,20.34,1,1,0,1.0,0,2017Jul30,2017Jul319.091.04,7,20177319.0,12
4412,2017,Jul,3,20.0,322,183,10163,0,0,4,0,-9999,1.0,2017Jul3,89.96000000000002,4412,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul320.089.96000000000002,7,20177320.0,0
4413,2017,Jul,3,21.0,306,211,10161,350,15,-9999,0,-9999,1.0,2017Jul3,87.08000000000001,4413,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul321.087.08000000000001,7,20177321.0,0
4414,2017,Jul,3,22.0,333,200,10161,0,0,4,0,-9999,1.0,2017Jul3,91.94,4414,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul322.091.94,7,20177322.0,0
4415,2017,Jul,3,23.0,267,217,10167,190,46,-9999,3,-9999,1.0,2017Jul3,80.06,4415,6.03,20.34,0,1,0,,0,2017Jul30,2017Jul323.080.06,7,20177323.0,0
4416,2017,Jul,4,0.0,244,228,10177,240,41,6,30,30,1.0,2017Jul4,75.92,4416,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul40.075.92,7,2017740.0,0
4417,2017,Jul,4,1.0,239,222,10176,230,26,-9999,5,-9999,1.0,2017Jul4,75.02,4417,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul41.075.02,7,2017741.0,0
4418,2017,Jul,4,2.0,233,228,10180,270,15,-9999,-1,-9999,1.0,2017Jul4,73.94,4418,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul42.073.94,7,2017742.0,0
4419,2017,Jul,4,3.0,239,228,10180,230,15,-9999,-1,-9999,1.0,2017Jul4,75.02,4419,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul43.075.02,7,2017743.0,0
4420,2017,Jul,4,4.0,233,222,10178,0,0,-9999,0,-9999,1.0,2017Jul4,73.94,4420,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul44.073.94,7,2017744.0,0
4421,2017,Jul,4,5.0,233,217,10174,0,0,-9999,0,-9999,1.0,2017Jul4,73.94,4421,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul45.073.94,7,2017745.0,0
4422,2017,Jul,4,6.0,228,222,10168,0,0,6,0,10,1.0,2017Jul4,73.03999999999998,4422,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul46.073.03999999999998,7,2017746.0,0
4423,2017,Jul,4,7.0,222,217,10162,170,21,-9999,0,-9999,1.0,2017Jul4,71.96000000000002,4423,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul47.071.96000000000002,7,2017747.0,0
4424,2017,Jul,4,8.0,222,217,10160,30,21,-9999,0,-9999,1.0,2017Jul4,71.96000000000002,4424,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul48.071.96000000000002,7,2017748.0,12
4425,2017,Jul,4,9.0,222,217,10164,0,0,-9999,0,-9999,1.0,2017Jul4,71.96000000000002,4425,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul49.071.96000000000002,7,2017749.0,12
4426,2017,Jul,4,10.0,228,217,10169,0,0,-9999,0,-9999,1.0,2017Jul4,73.03999999999998,4426,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul410.073.03999999999998,7,20177410.0,12
4427,2017,Jul,4,11.0,228,217,10178,0,0,-9999,0,-9999,1.0,2017Jul4,73.03999999999998,4427,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul411.073.03999999999998,7,20177411.0,12
4428,2017,Jul,4,12.0,233,228,10181,250,15,6,0,-9999,1.0,2017Jul4,73.94,4428,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul412.073.94,7,20177412.0,12
4429,2017,Jul,4,13.0,250,228,10185,250,21,-9999,0,-9999,1.0,2017Jul4,77.0,4429,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul413.077.0,7,20177413.0,12
4430,2017,Jul,4,14.0,267,217,10185,270,15,-9999,0,-9999,1.0,2017Jul4,80.06,4430,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul414.080.06,7,20177414.0,12
4431,2017,Jul,4,15.0,283,228,10181,240,26,-9999,0,-9999,1.0,2017Jul4,82.94,4431,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul415.082.94,7,20177415.0,12
4432,2017,Jul,4,16.0,289,217,10178,-9999,15,-9999,0,-9999,1.0,2017Jul4,84.02,4432,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul416.084.02,7,20177416.0,12
4433,2017,Jul,4,17.0,306,222,10175,210,21,-9999,0,-9999,1.0,2017Jul4,87.08000000000001,4433,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul417.087.08000000000001,7,20177417.0,12
4434,2017,Jul,4,18.0,311,211,10169,0,0,6,0,-9999,1.0,2017Jul4,87.98,4434,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul418.087.98,7,20177418.0,12
4435,2017,Jul,4,19.0,311,222,10164,260,21,-9999,0,-9999,1.0,2017Jul4,87.98,4435,6.03,20.34,1,1,0,1.0,0,2017Jul40,2017Jul419.087.98,7,20177419.0,12
4436,2017,Jul,4,20.0,333,233,10162,-9999,21,-9999,0,-9999,1.0,2017Jul4,91.94,4436,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul420.091.94,7,20177420.0,0
4437,2017,Jul,4,21.0,311,211,10159,110,15,-9999,0,-9999,1.0,2017Jul4,87.98,4437,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul421.087.98,7,20177421.0,0
4438,2017,Jul,4,22.0,272,206,10162,-9999,26,-9999,0,-9999,1.0,2017Jul4,80.96000000000002,4438,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul422.080.96000000000002,7,20177422.0,0
4439,2017,Jul,4,23.0,283,222,10158,40,15,-9999,-1,-9999,1.0,2017Jul4,82.94,4439,6.03,20.34,0,1,0,,0,2017Jul40,2017Jul423.082.94,7,20177423.0,0
4440,2017,Jul,5,0.0,267,239,10160,0,0,6,0,-1,1.0,2017Jul5,80.06,4440,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul50.080.06,7,2017750.0,0
4441,2017,Jul,5,1.0,267,222,10165,0,0,-9999,0,-9999,1.0,2017Jul5,80.06,4441,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul51.080.06,7,2017751.0,0
4442,2017,Jul,5,2.0,272,217,10169,100,26,-9999,0,-9999,1.0,2017Jul5,80.96000000000002,4442,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul52.080.96000000000002,7,2017752.0,0
4443,2017,Jul,5,3.0,267,233,10176,70,31,-9999,0,-9999,1.0,2017Jul5,80.06,4443,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul53.080.06,7,2017753.0,0
4444,2017,Jul,5,4.0,233,228,-9999,50,46,-9999,99,-9999,1.0,2017Jul5,73.94,4444,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul54.073.94,7,2017754.0,0
4445,2017,Jul,5,5.0,228,222,10187,280,31,-9999,41,-9999,1.0,2017Jul5,73.03999999999998,4445,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul55.073.03999999999998,7,2017755.0,0
4446,2017,Jul,5,6.0,228,222,10171,180,15,2,107,320,1.0,2017Jul5,73.03999999999998,4446,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul56.073.03999999999998,7,2017756.0,0
4447,2017,Jul,5,7.0,222,217,10166,0,0,2,0,-9999,1.0,2017Jul5,71.96000000000002,4447,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul57.071.96000000000002,7,2017757.0,0
4448,2017,Jul,5,8.0,217,217,-9999,0,0,2,0,-9999,1.0,2017Jul5,71.06,4448,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul58.071.06,7,2017758.0,12
4449,2017,Jul,5,9.0,217,217,10174,0,0,2,0,-9999,1.0,2017Jul5,71.06,4449,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul59.071.06,7,2017759.0,12
4450,2017,Jul,5,10.0,217,217,-9999,0,0,-9999,0,-9999,1.0,2017Jul5,71.06,4450,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul510.071.06,7,20177510.0,12
4451,2017,Jul,5,11.0,222,222,10186,0,0,-9999,0,-9999,1.0,2017Jul5,71.96000000000002,4451,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul511.071.96000000000002,7,20177511.0,12
4452,2017,Jul,5,12.0,239,228,10190,0,0,4,0,-9999,1.0,2017Jul5,75.02,4452,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul512.075.02,7,20177512.0,12
4453,2017,Jul,5,13.0,244,228,10191,70,21,-9999,0,-9999,1.0,2017Jul5,75.92,4453,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul513.075.92,7,20177513.0,12
4454,2017,Jul,5,14.0,250,233,10191,0,0,-9999,0,-9999,1.0,2017Jul5,77.0,4454,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul514.077.0,7,20177514.0,12
4455,2017,Jul,5,15.0,278,233,10194,0,0,-9999,0,-9999,1.0,2017Jul5,82.03999999999998,4455,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul515.082.03999999999998,7,20177515.0,12
4456,2017,Jul,5,16.0,289,233,10194,0,0,-9999,0,-9999,1.0,2017Jul5,84.02,4456,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul516.084.02,7,20177516.0,12
4457,2017,Jul,5,17.0,294,233,10190,0,0,-9999,0,-9999,1.0,2017Jul5,84.92,4457,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul517.084.92,7,20177517.0,12
4458,2017,Jul,5,18.0,294,233,10183,0,0,4,0,-9999,1.0,2017Jul5,84.92,4458,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul518.084.92,7,20177518.0,12
4459,2017,Jul,5,19.0,311,228,10181,280,26,4,0,-9999,1.0,2017Jul5,87.98,4459,6.04,20.34,1,1,0,1.0,0,2017Jul50,2017Jul519.087.98,7,20177519.0,12
4460,2017,Jul,5,20.0,317,228,10175,-9999,26,4,0,-9999,1.0,2017Jul5,89.06,4460,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul520.089.06,7,20177520.0,0
4461,2017,Jul,5,21.0,300,228,10172,260,26,4,0,-9999,1.0,2017Jul5,86.0,4461,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul521.086.0,7,20177521.0,0
4462,2017,Jul,5,22.0,317,233,10170,270,21,4,0,-9999,1.0,2017Jul5,89.06,4462,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul522.089.06,7,20177522.0,0
4463,2017,Jul,5,23.0,306,233,10174,250,21,4,0,-9999,1.0,2017Jul5,87.08000000000001,4463,6.04,20.34,0,1,0,,0,2017Jul50,2017Jul523.087.08000000000001,7,20177523.0,0
4464,2017,Jul,6,0.0,289,222,10174,330,21,6,0,-9999,1.0,2017Jul6,84.02,4464,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul60.084.02,7,2017760.0,0
4465,2017,Jul,6,1.0,261,233,10180,50,21,-9999,0,-9999,1.0,2017Jul6,78.98,4465,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul61.078.98,7,2017761.0,0
4466,2017,Jul,6,2.0,250,244,10188,-9999,0,-9999,13,-9999,1.0,2017Jul6,77.0,4466,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul62.077.0,7,2017762.0,0
4467,2017,Jul,6,3.0,228,206,10196,40,22,-9999,-1,-9999,1.0,2017Jul6,73.03999999999998,4467,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul63.073.03999999999998,7,2017763.0,0
4468,2017,Jul,6,4.0,222,206,10189,110,26,-9999,0,-9999,1.0,2017Jul6,71.96000000000002,4468,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul64.071.96000000000002,7,2017764.0,0
4469,2017,Jul,6,5.0,222,206,10186,0,0,-9999,0,-9999,1.0,2017Jul6,71.96000000000002,4469,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul65.071.96000000000002,7,2017765.0,0
4470,2017,Jul,6,6.0,217,206,10184,0,0,6,0,10,1.0,2017Jul6,71.06,4470,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul66.071.06,7,2017766.0,0
4471,2017,Jul,6,7.0,211,206,10181,330,21,4,0,-9999,1.0,2017Jul6,69.98,4471,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul67.069.98,7,2017767.0,0
4472,2017,Jul,6,8.0,211,206,10179,0,0,4,0,-9999,1.0,2017Jul6,69.98,4472,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul68.069.98,7,2017768.0,12
4473,2017,Jul,6,9.0,206,200,10182,0,0,4,0,-9999,1.0,2017Jul6,69.08000000000001,4473,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul69.069.08000000000001,7,2017769.0,12
4474,2017,Jul,6,10.0,206,200,10181,0,0,4,0,-9999,1.0,2017Jul6,69.08000000000001,4474,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul610.069.08000000000001,7,20177610.0,12
4475,2017,Jul,6,11.0,211,206,10183,0,0,-9999,0,-9999,1.0,2017Jul6,69.98,4475,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul611.069.98,7,20177611.0,12
4476,2017,Jul,6,12.0,233,211,10185,40,15,6,0,-9999,1.0,2017Jul6,73.94,4476,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul612.073.94,7,20177612.0,12
4477,2017,Jul,6,13.0,244,217,10192,0,0,-9999,0,-9999,1.0,2017Jul6,75.92,4477,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul613.075.92,7,20177613.0,12
4478,2017,Jul,6,14.0,267,222,10190,270,21,4,0,-9999,1.0,2017Jul6,80.06,4478,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul614.080.06,7,20177614.0,12
4479,2017,Jul,6,15.0,283,233,10191,-9999,21,4,0,-9999,1.0,2017Jul6,82.94,4479,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul615.082.94,7,20177615.0,12
4480,2017,Jul,6,16.0,300,222,10188,240,26,-9999,0,-9999,1.0,2017Jul6,86.0,4480,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul616.086.0,7,20177616.0,12
4481,2017,Jul,6,17.0,317,233,10182,240,41,4,0,-9999,1.0,2017Jul6,89.06,4481,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul617.089.06,7,20177617.0,12
4482,2017,Jul,6,18.0,328,239,10174,230,31,4,0,-9999,1.0,2017Jul6,91.04,4482,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul618.091.04,7,20177618.0,12
4483,2017,Jul,6,19.0,328,222,10166,280,31,4,0,-9999,1.0,2017Jul6,91.04,4483,6.04,20.33,1,1,0,1.0,0,2017Jul60,2017Jul619.091.04,7,20177619.0,12
4484,2017,Jul,6,20.0,328,228,10159,250,36,4,0,-9999,1.0,2017Jul6,91.04,4484,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul620.091.04,7,20177620.0,0
4485,2017,Jul,6,21.0,333,233,10152,240,46,4,0,-9999,1.0,2017Jul6,91.94,4485,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul621.091.94,7,20177621.0,0
4486,2017,Jul,6,22.0,333,233,10146,260,31,4,0,-9999,1.0,2017Jul6,91.94,4486,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul622.091.94,7,20177622.0,0
4487,2017,Jul,6,23.0,322,222,10146,240,62,4,0,-9999,1.0,2017Jul6,89.96000000000002,4487,6.04,20.33,0,1,0,,0,2017Jul60,2017Jul623.089.96000000000002,7,20177623.0,0
4488,2017,Jul,7,0.0,300,222,10144,240,36,4,0,-9999,1.0,2017Jul7,86.0,4488,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul70.086.0,7,2017770.0,0
4489,2017,Jul,7,1.0,278,222,10148,250,57,-9999,0,-9999,1.0,2017Jul7,82.03999999999998,4489,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul71.082.03999999999998,7,2017771.0,0
4490,2017,Jul,7,2.0,278,189,10149,240,26,-9999,-1,-9999,1.0,2017Jul7,82.03999999999998,4490,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul72.082.03999999999998,7,2017772.0,0
4491,2017,Jul,7,3.0,267,194,10153,230,41,-9999,0,-9999,1.0,2017Jul7,80.06,4491,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul73.080.06,7,2017773.0,0
4492,2017,Jul,7,4.0,250,206,10148,240,26,4,0,-9999,1.0,2017Jul7,77.0,4492,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul74.077.0,7,2017774.0,0
4493,2017,Jul,7,5.0,250,206,10142,230,51,2,0,-9999,1.0,2017Jul7,77.0,4493,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul75.077.0,7,2017775.0,0
4494,2017,Jul,7,6.0,244,200,10139,250,31,2,0,0,1.0,2017Jul7,75.92,4494,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul76.075.92,7,2017776.0,0
4495,2017,Jul,7,7.0,244,200,10140,240,46,2,0,-9999,1.0,2017Jul7,75.92,4495,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul77.075.92,7,2017777.0,0
4496,2017,Jul,7,8.0,233,206,10140,230,41,2,0,-9999,1.0,2017Jul7,73.94,4496,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul78.073.94,7,2017778.0,12
4497,2017,Jul,7,9.0,228,206,10140,230,41,2,0,-9999,1.0,2017Jul7,73.03999999999998,4497,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul79.073.03999999999998,7,2017779.0,12
4498,2017,Jul,7,10.0,233,206,10142,220,46,2,0,-9999,1.0,2017Jul7,73.94,4498,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul710.073.94,7,20177710.0,12
4499,2017,Jul,7,11.0,233,206,10142,240,41,2,0,-9999,1.0,2017Jul7,73.94,4499,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul711.073.94,7,20177711.0,12
4500,2017,Jul,7,12.0,256,211,10140,240,57,2,0,-9999,1.0,2017Jul7,78.08000000000001,4500,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul712.078.08000000000001,7,20177712.0,12
4501,2017,Jul,7,13.0,267,217,10143,260,46,2,0,-9999,1.0,2017Jul7,80.06,4501,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul713.080.06,7,20177713.0,12
4502,2017,Jul,7,14.0,283,222,10144,260,41,2,0,-9999,1.0,2017Jul7,82.94,4502,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul714.082.94,7,20177714.0,12
4503,2017,Jul,7,15.0,300,217,10145,290,46,4,0,-9999,1.0,2017Jul7,86.0,4503,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul715.086.0,7,20177715.0,12
4504,2017,Jul,7,16.0,300,206,10144,290,46,-9999,0,-9999,1.0,2017Jul7,86.0,4504,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul716.086.0,7,20177716.0,12
4505,2017,Jul,7,17.0,306,200,10142,290,46,-9999,0,-9999,1.0,2017Jul7,87.08000000000001,4505,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul717.087.08000000000001,7,20177717.0,12
4506,2017,Jul,7,18.0,311,217,10137,260,31,6,0,-9999,1.0,2017Jul7,87.98,4506,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul718.087.98,7,20177718.0,12
4507,2017,Jul,7,19.0,311,211,10133,260,46,-9999,0,-9999,1.0,2017Jul7,87.98,4507,6.05,20.33,1,1,0,1.0,0,2017Jul70,2017Jul719.087.98,7,20177719.0,12
4508,2017,Jul,7,20.0,322,217,10126,240,67,4,0,-9999,1.0,2017Jul7,89.96000000000002,4508,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul720.089.96000000000002,7,20177720.0,0
4509,2017,Jul,7,21.0,322,211,10124,240,51,4,0,-9999,1.0,2017Jul7,89.96000000000002,4509,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul721.089.96000000000002,7,20177721.0,0
4510,2017,Jul,7,22.0,317,206,10119,250,62,4,0,-9999,1.0,2017Jul7,89.06,4510,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul722.089.06,7,20177722.0,0
4511,2017,Jul,7,23.0,306,194,10119,260,46,4,0,-9999,1.0,2017Jul7,87.08000000000001,4511,6.05,20.33,0,1,0,,0,2017Jul70,2017Jul723.087.08000000000001,7,20177723.0,0
4512,2017,Jul,8,0.0,294,200,10120,260,31,4,0,-9999,1.0,2017Jul8,84.92,4512,6.05,20.33,0,1,0,,0,2017Jul80,2017Jul80.084.92,7,2017780.0,0
4513,2017,Jul,8,1.0,267,200,10124,260,21,2,0,-9999,1.0,2017Jul8,80.06,4513,6.05,20.33,0,1,0,,0,2017Jul80,2017Jul81.080.06,7,2017781.0,0
4514,2017,Jul,8,2.0,261,206,10125,250,15,2,0,-9999,1.0,2017Jul8,78.98,4514,6.05,20.33,0,1,0,,0,2017Jul80,2017Jul82.078.98,7,2017782.0,0
4515,2017,Jul,8,3.0,250,211,10129,240,21,2,0,-9999,1.0,2017Jul8,77.0,4515,6.05,20.33,0,1,0,,0,2017Jul80,2017Jul83.077.0,7,2017783.0,0
4516,2017,Jul,8,4.0,244,211,10127,250,15,4,0,-9999,1.0,2017Jul8,75.92,4516,6.05,20.33,0,1,0,,0,2017Jul80,2017Jul84.075.92,7,2017784.0,0
4517,2017,Jul,8,5.0,250,217,10128,230,21,4,0,-9999,1.0,2017Jul8,77.0,4517,6.05,20.33,0,1,0,,0,2017Jul80,2017Jul85.077.0,7,2017785.0,0
4518,2017,Jul,8,6.0,239,222,10125,230,26,6,0,-9999,1.0,2017Jul8,75.02,4518,6.05,20.33,0,1,0,,0,2017Jul80,2017Jul86.075.02,7,2017786.0,0
4519,2017,Jul,8,7.0,239,222,10121,230,31,-9999,0,-9999,1.0,2017Jul8,75.02,4519,6.05,20.33,0,1,0,,0,2017Jul80,2017Jul87.075.02,7,2017787.0,0
4520,2017,Jul,8,8.0,239,222,10117,220,31,2,0,-9999,1.0,2017Jul8,75.02,4520,6.05,20.33,1,1,0,1.0,0,2017Jul80,2017Jul88.075.02,7,2017788.0,12
4521,2017,Jul,8,9.0,239,222,10115,230,36,2,0,-9999,1.0,2017Jul8,75.02,4521,6.05,20.33,1,1,0,1.0,0,2017Jul80,2017Jul89.075.02,7,2017789.0,12
4522,2017,Jul,8,10.0,239,222,10117,220,41,2,0,-9999,1.0,2017Jul8,75.02,4522,6.05,20.33,1,1,0,1.0,0,2017Jul80,2017Jul810.075.02,7,20177810.0,12
4523,2017,Jul,8,11.0,244,222,10124,240,46,2,0,-9999,1.0,2017Jul8,75.92,4523,6.05,20.33,1,1,0,1.0,0,2017Jul80,2017Jul811.075.92,7,20177811.0,12
4524,2017,Jul,8,12.0,256,228,10128,240,36,2,0,-9999,1.0,2017Jul8,78.08000000000001,4524,6.05,20.33,1,1,0,1.0,0,2017Jul80,2017Jul812.078.08000000000001,7,20177812.0,12
4525,2017,Jul,8,13.0,278,233,10133,260,31,2,0,-9999,1.0,2017Jul8,82.03999999999998,4525,6.05,20.33,1,1,0,1.0,0,2017Jul80,2017Jul813.082.03999999999998,7,20177813.0,12
